year,edition,award,nomination_actor,nomination_country,nomination_character_name,nomination_citation,nomination_producers,nomination_description,film_title,is_winner,acceptance_speech_text,acceptance_speech_url
1977,50,Medal Of Commendation,,,,To Gordon E. Sawyer in appreciation for outstanding service and dedication in upholding the high standards of the Academy of Motion Picture Arts and Sciences.,,,,True,,
1977,50,Medal Of Commendation,,,,To Sidney Paul Solow in appreciation for outstanding service and dedication in upholding the high standards of the Academy of Motion Picture Arts and Sciences.,,,,True,,
1977,50,Music (Original Score),,,,,John Williams,,Close Encounters of the Third Kind,False,,
1977,50,Music (Original Score),,,,,Georges Delerue,,Julia,False,,
1977,50,Music (Original Score),,,,,Maurice Jarre,,Mohammad - Messenger of God,False,,
1977,50,Music (Original Score),,,,,Marvin Hamlisch,,The Spy Who Loved Me,False,,
1977,50,Music (Original Score),,,,,John Williams,,Star Wars,True,,http://aaspeechesdb.oscars.org/ics-wpd/url.ashx?id=050-13&amp;qn=AAspeeches
1977,50,Music (Original Song Score And Its Adaptation Or Adaptation Score),,,,,Adaptation Score by Jonathan Tunick,,A Little Night Music,True,,http://aaspeechesdb.oscars.org/ics-wpd/url.ashx?id=050-14&amp;qn=AAspeeches
1977,50,Music (Original Song Score And Its Adaptation Or Adaptation Score),,,,,Song Score by Al Kasha and Joel Hirschhorn; Adaptation Score by Irwin Kostal,,Pete's Dragon,False,,
1977,50,Music (Original Song Score And Its Adaptation Or Adaptation Score),,,,,Song Score by Richard M. Sherman and Robert B. Sherman; Adaptation Score by Angela Morley,,The Slipper and the Rose--The Story of Cinderella,False,,
1977,50,Music (Original Song),,,,,Music and Lyrics by Al Kasha and Joel Hirschhorn,,Pete's Dragon,False,,
1977,50,Music (Original Song),,,,,Music by Marvin Hamlisch; Lyrics by Carole Bayer Sager,,The Spy Who Loved Me,False,,
1977,50,Music (Original Song),,,,,Music and Lyrics by Richard M. Sherman and Robert B. Sherman,,The Slipper and the Rose--The Story of Cinderella,False,,
1977,50,Music (Original Song),,,,,Music by Sammy Fain; Lyrics by Carol Connors and Ayn Robbins,,The Rescuers,False,,
1977,50,Music (Original Song),,,,,Music and Lyrics by Joseph Brooks,,You Light Up My Life,True,,http://aaspeechesdb.oscars.org/ics-wpd/url.ashx?id=050-15&amp;qn=AAspeeches
1977,50,Scientific Or Technical Award (Class I),,,,"To GARRETT BROWN and the CINEMA PRODUCTS CORPORATION ENGINEERING STAFF under the supervision of John Jurgens, for the invention and development of Steadicam.",,,,True,,http://aaspeechesdb.oscars.org/ics-wpd/url.ashx?id=050-100&amp;qn=AAspeeches
1977,50,Scientific Or Technical Award (Class Ii),,,,"To JOSEPH D. KELLY, EMORY M. COHEN, BARRY K. HENLEY, HAMMOND H. HOLT and JOHN AGALSOFF of Glen Glenn Sound for the concept and development of a Post-production Audio Processing System for Motion Picture Films.",,,,True,,
1977,50,Scientific Or Technical Award (Class Ii),,,,"To PANAVISION, INCORPORATED, for the concept and engineering of the improvements incorporated in the Panaflex Motion Picture Camera.",,,,True,,
1977,50,Scientific Or Technical Award (Class Ii),,,,"To N. PAUL KENWORTHY, JR. and WILLIAM R. LATADY for the invention and development of the Kenworthy Snorkel Camera System for motion picture photography.",,,,True,,
1977,50,Scientific Or Technical Award (Class Ii),,,,"To JOHN C. DYKSTRA for the development of a facility uniquely oriented toward visual effects photography, and to ALVAH J. MILLER and JERRY JEFFRESS for the engineering of the Electronic Motion Control System used in concert for multiple exposure visual effects motion picture photography.",,,,True,,
1977,50,Scientific Or Technical Award (Class Ii),,,,To EASTMAN KODAK COMPANY for the development and introduction of a new duplicating film for motion pictures.,,,,True,,
1977,50,Scientific Or Technical Award (Class Ii),,,,"To STEFAN KUDELSKI of Nagra Magnetic Recorders, Incorporated, for the engineering of the improvements incorporated in the Nagra 4.2L sound recorder for motion picture production.",,,,True,,
1977,50,Scientific Or Technical Award (Class Iii),,,,"To ERNST NETTMANN of the Astrovision Division of Continental Camera Systems, Incorporated, for the engineering of its Periscope Aerial Camera System.",,,,True,,
1977,50,Scientific Or Technical Award (Class Iii),,,,To EECO (Electronic Engineering Company of California) for developing a method for interlocking non-sprocketed film and tape media used in motion picture production.,,,,True,,
1977,50,Scientific Or Technical Award (Class Iii),,,,"To DR. BERNHARD KÜHL and WERNER BLOCK of OSRAM, GmbH, for the development of the HMI high-efficiency discharge lamp for motion picture lighting.",,,,True,,
1977,50,Scientific Or Technical Award (Class Iii),,,,"To PANAVISION, INCORPORATED, for the design of Panalite, a camera-mounted controllable light for motion picture photography.",,,,True,,
1977,50,Scientific Or Technical Award (Class Iii),,,,"To PANAVISION, INCORPORATED, for the engineering of the Panahead gearhead for motion picture cameras.",,,,True,,
1977,50,Scientific Or Technical Award (Class Iii),,,,"To PICLEAR, INCORPORATED, for originating and developing an attachment to motion picture projectors to improve screen image quality.",,,,True,,
1977,50,Short Film (Animated),"Ishu Patel, Producer",,,,,,The Bead Game,False,,
1977,50,Short Film (Animated),"John Hubley, Faith Hubley and Garry Trudeau, Producers",,,,,,The Doonesbury Special,False,,
1977,50,Short Film (Animated),"James Picker, Robert Grossman and Craig Whitaker, Producers",,,,,,Jimmy the C,False,,
1977,50,Short Film (Animated),"Co Hoedeman, Producer",,,,,,The Sand Castle,True,,http://aaspeechesdb.oscars.org/ics-wpd/url.ashx?id=050-17&amp;qn=AAspeeches
1977,50,Short Film (Live Action),"William E. McEuen, Producer",,,,,,The Absent-Minded Waiter,False,,
1977,50,Short Film (Live Action),"Jerry Butts, Producer",,,,,,Floating Free,False,,
1977,50,Short Film (Live Action),"Beverly Shaffer and Yuki Yoshida, Producers",,,,,,I'll Find a Way,True,,http://aaspeechesdb.oscars.org/ics-wpd/url.ashx?id=050-18&amp;qn=AAspeeches
1977,50,Short Film (Live Action),"Saul Bass, Producer",,,,,,Notes on the Popular Arts,False,,
1977,50,Short Film (Live Action),"Philip Dauber, Producer",,,,,,Spaceborne,False,,
1977,50,Sound,"Robert Knudson, Robert J. Glass, Don MacDougall, Gene S. Cantamessa",,,,,,Close Encounters of the Third Kind,False,,
1977,50,Sound,"Walter Goss, Dick Alexander, Tom Beckert, Robin Gregory",,,,,,The Deep,False,,
1977,50,Sound,"Robert Knudson, Robert J. Glass, Richard Tyler, Jean-Louis Ducarme",,,,,,Sorcerer,False,,
1977,50,Sound,"Don MacDougall, Ray West, Bob Minkler, Derek Ball",,,,,,Star Wars,True,,http://aaspeechesdb.oscars.org/ics-wpd/url.ashx?id=050-19&amp;qn=AAspeeches
1977,50,Sound,"Theodore Soderberg, Paul Wells, Douglas O. Williams, Jerry Jost",,,,,,The Turning Point,False,,
1977,50,Special Achievement Award,,,,"To Benjamin Burtt, Jr. for the creation of the alien, creature and robot voices featured in Star Wars.",,,,True,,http://aaspeechesdb.oscars.org/ics-wpd/url.ashx?id=050-23&amp;qn=AAspeeches
1977,50,Special Achievement Award (Sound Effects Editing),Frank E. Warner,,,,,,Close Encounters of the Third Kind,True,,http://aaspeechesdb.oscars.org/ics-wpd/url.ashx?id=050-24&amp;qn=AAspeeches
1977,50,Visual Effects,"Roy Arbogast, Douglas Trumbull, Matthew Yuricich, Gregory Jein, Richard Yuricich",,,,,,Close Encounters of the Third Kind,False,,
1977,50,Visual Effects,"John Stears, John Dykstra, Richard Edlund, Grant McCune, Robert Blalack",,,,,,Star Wars,True,,http://aaspeechesdb.oscars.org/ics-wpd/url.ashx?id=050-20&amp;qn=AAspeeches
1977,50,Writing (Screenplay Written Directly For The Screen--Based On Factual Material Or On Story Material Not Previously Published Or Produced),"Woody Allen, Marshall Brickman",,,,,,Annie Hall,True,,http://aaspeechesdb.oscars.org/ics-wpd/url.ashx?id=050-22&amp;qn=AAspeeches
1977,50,Writing (Screenplay Written Directly For The Screen--Based On Factual Material Or On Story Material Not Previously Published Or Produced),Neil Simon,,,,,,The Goodbye Girl,False,,
1977,50,Writing (Screenplay Written Directly For The Screen--Based On Factual Material Or On Story Material Not Previously Published Or Produced),Robert Benton,,,,,,The Late Show,False,,
1977,50,Writing (Screenplay Written Directly For The Screen--Based On Factual Material Or On Story Material Not Previously Published Or Produced),George Lucas,,,,,,Star Wars,False,,
1977,50,Writing (Screenplay Written Directly For The Screen--Based On Factual Material Or On Story Material Not Previously Published Or Produced),Arthur Laurents,,,,,,The Turning Point,False,,
1977,50,Writing (Screenplay--Based On Material From Another Medium),Peter Shaffer,,,,,,Equus,False,,
1977,50,Writing (Screenplay--Based On Material From Another Medium),"Gavin Lambert, Lewis John Carlino",,,,,,I Never Promised You a Rose Garden,False,,
1977,50,Writing (Screenplay--Based On Material From Another Medium),Alvin Sargent,,,,,,Julia,True,,http://aaspeechesdb.oscars.org/ics-wpd/url.ashx?id=050-21&amp;qn=AAspeeches
1977,50,Writing (Screenplay--Based On Material From Another Medium),Larry Gelbart,,,,,,"Oh, God!",False,,
1977,50,Writing (Screenplay--Based On Material From Another Medium),"Luis Buñuel, Jean-Claude Carrière",,,,,,That Obscure Object of Desire,False,,
1976,49,Actor In A Leading Role,Robert De Niro,,Travis Bickle,,,,Taxi Driver,False,,
1976,49,Actor In A Leading Role,Peter Finch,,Howard Beale,,,,Network,True,,http://aaspeechesdb.oscars.org/ics-wpd/url.ashx?id=049-1&amp;qn=AAspeeches
1976,49,Actor In A Leading Role,Giancarlo Giannini,,Pasqualino Frafuso,,,,Seven Beauties,False,,
1976,49,Actor In A Leading Role,William Holden,,Max Schumacher,,,,Network,False,,
1976,49,Actor In A Leading Role,Sylvester Stallone,,Rocky Balboa,,,,Rocky,False,,
1976,49,Actor In A Supporting Role,Ned Beatty,,Arthur Jensen,,,,Network,False,,
1976,49,Actor In A Supporting Role,Burgess Meredith,,Mickey,,,,Rocky,False,,
1976,49,Actor In A Supporting Role,Laurence Olivier,,Szell,,,,Marathon Man,False,,
1976,49,Actor In A Supporting Role,Jason Robards,,Ben Bradlee,,,,All the President's Men,True,,http://aaspeechesdb.oscars.org/ics-wpd/url.ashx?id=049-2&amp;qn=AAspeeches
1976,49,Actor In A Supporting Role,Burt Young,,Paulie,,,,Rocky,False,,
1976,49,Actress In A Leading Role,Marie-Christine Barrault,,Marthe,,,,"Cousin, Cousine",False,,
1976,49,Actress In A Leading Role,Faye Dunaway,,Diana Christensen,,,,Network,True,,http://aaspeechesdb.oscars.org/ics-wpd/url.ashx?id=049-3&amp;qn=AAspeeches
1976,49,Actress In A Leading Role,Talia Shire,,Adrian,,,,Rocky,False,,
1976,49,Actress In A Leading Role,Sissy Spacek,,Carrie White,,,,Carrie,False,,
1976,49,Actress In A Leading Role,Liv Ullmann,,Dr. Jenny Isaksson,,,,Face to Face,False,,
1976,49,Actress In A Supporting Role,Jane Alexander,,The Bookkeeper,,,,All the President's Men,False,,
1976,49,Actress In A Supporting Role,Jodie Foster,,Iris,,,,Taxi Driver,False,,
1976,49,Actress In A Supporting Role,Lee Grant,,Lilian Rosen,,,,Voyage of the Damned,False,,
1976,49,Actress In A Supporting Role,Piper Laurie,,Margaret White,,,,Carrie,False,,
1976,49,Actress In A Supporting Role,Beatrice Straight,,Louise Schumacher,,,,Network,True,,http://aaspeechesdb.oscars.org/ics-wpd/url.ashx?id=049-4&amp;qn=AAspeeches
1976,49,Art Direction,Art Direction:  George Jenkins;  Set Decoration:  George Gaines,,,,,,All the President's Men,True,,http://aaspeechesdb.oscars.org/ics-wpd/url.ashx?id=049-5&amp;qn=AAspeeches
1976,49,Art Direction,"Art Direction:  Elliot Scott, Norman Reynolds;  Set Decoration:  Peter Howitt",,,,,,The Incredible Sarah,False,,
1976,49,Art Direction,"Art Direction:  Gene Callahan, Jack Collis;  Set Decoration:  Jerry Wunderlich",,,,,,The Last Tycoon,False,,
1976,49,Art Direction,Art Direction:  Dale Hennesy;  Set Decoration:  Robert de Vestel,,,,,,Logan's Run,False,,
1976,49,Art Direction,Art Direction:  Robert F. Boyle;  Set Decoration:  Arthur Jeph Parker,,,,,,The Shootist,False,,
1976,49,Best Picture,"Walter Coblenz, Producer",,,,,,All the President's Men,False,,
1976,49,Best Picture,"Robert F. Blumofe and Harold Leventhal, Producers",,,,,,Bound for Glory,False,,
1976,49,Best Picture,"Howard Gottfried, Producer",,,,,,Network,False,,
1976,49,Best Picture,"Irwin Winkler and Robert Chartoff, Producers",,,,,,Rocky,True,,http://aaspeechesdb.oscars.org/ics-wpd/url.ashx?id=049-16&amp;qn=AAspeeches
1976,49,Best Picture,"Michael Phillips and Julia Phillips, Producers",,,,,,Taxi Driver,False,,
1976,49,Cinematography,Haskell Wexler,,,,,,Bound for Glory,True,,http://aaspeechesdb.oscars.org/ics-wpd/url.ashx?id=049-6&amp;qn=AAspeeches
1976,49,Cinematography,Richard H. Kline,,,,,,King Kong,False,,
1976,49,Cinematography,Ernest Laszlo,,,,,,Logan's Run,False,,
1976,49,Cinematography,Owen Roizman,,,,,,Network,False,,
1976,49,Cinematography,Robert Surtees,,,,,,A Star Is Born,False,,
1976,49,Costume Design,William Theiss,,,,,,Bound for Glory,False,,
1976,49,Costume Design,Danilo Donati,,,,,,Fellini's Casanova,True,,http://aaspeechesdb.oscars.org/ics-wpd/url.ashx?id=049-7&amp;qn=AAspeeches
1976,49,Costume Design,Anthony Mendleson,,,,,,The Incredible Sarah,False,,
1976,49,Costume Design,Mary Wills,,,,,,The Passover Plot,False,,
1976,49,Costume Design,Alan Barrett,,,,,,The Seven-per-cent Solution,False,,
1976,49,Directing,Alan J. Pakula,,,,,,All the President's Men,False,,
1976,49,Directing,Ingmar Bergman,,,,,,Face to Face,False,,
1976,49,Directing,Sidney Lumet,,,,,,Network,False,,
1976,49,Directing,John G. Avildsen,,,,,,Rocky,True,,http://aaspeechesdb.oscars.org/ics-wpd/url.ashx?id=049-8&amp;qn=AAspeeches
1976,49,Directing,Lina Wertmüller,,,,,,Seven Beauties,False,,
1976,49,Documentary (Feature),"Barbara Kopple, Producer",,,,,,"Harlan County, U.S.A.",True,,http://aaspeechesdb.oscars.org/ics-wpd/url.ashx?id=049-9&amp;qn=AAspeeches
1976,49,Documentary (Feature),"James Gutman and David Helpern, Jr., Producers",,,,,,Hollywood on Trial,False,,
1976,49,Documentary (Feature),"Michael Firth, Producer",,,,,,Off the Edge,False,,
1976,49,Documentary (Feature),"Anthony Howarth and David Koff, Producers",,,,,,People of the Wind,False,,
1976,49,Documentary (Feature),"Donald Brittain and Robert Duncan, Producers",,,,,,Volcano:  An Inquiry into the Life and Death of Malcolm Lowry,False,,
1976,49,Documentary (Short Subject),"Sparky Greene, Producer",,,,,,American Shoeshine,False,,
1976,49,Documentary (Short Subject),"Tony Ianzelo and Andy Thomson, Producers",,,,,,Blackwood,False,,
1976,49,Documentary (Short Subject),"John Armstrong, Producer",,,,,,The End of the Road,False,,
1976,49,Documentary (Short Subject),"Lynne Littman, Producer",,,,,,Number Our Days,True,,http://aaspeechesdb.oscars.org/ics-wpd/url.ashx?id=049-10&amp;qn=AAspeeches
1976,49,Documentary (Short Subject),"Lester Novros, Producer",,,,,,Universe,False,,
1976,49,Film Editing,Robert L. Wolfe,,,,,,All the President's Men,False,,
1976,49,Film Editing,"Robert Jones, Pembroke J. Herring",,,,,,Bound for Glory,False,,
1976,49,Film Editing,Alan Heim,,,,,,Network,False,,
1976,49,Film Editing,"Richard Halsey, Scott Conrad",,,,,,Rocky,True,,http://aaspeechesdb.oscars.org/ics-wpd/url.ashx?id=049-11&amp;qn=AAspeeches
1976,49,Film Editing,"Eve Newman, Walter Hannemann",,,,,,Two-Minute Warning,False,,
1976,49,Foreign Language Film,Ivory Coast,,,,,,Black and White in Color,True,,http://aaspeechesdb.oscars.org/ics-wpd/url.ashx?id=049-12&amp;qn=AAspeeches
1976,49,Foreign Language Film,France,,,,,,"Cousin, Cousine",False,,
1976,49,Foreign Language Film,German Democratic Republic,,,,,,"Jacob, the Liar",False,,
1976,49,Foreign Language Film,Poland,,,,,,Nights and Days,False,,
1976,49,Foreign Language Film,Italy,,,,,,Seven Beauties,False,,
1976,49,Irving G. Thalberg Memorial Award,Pandro S. Berman,,,,,,,True,,http://aaspeechesdb.oscars.org/ics-wpd/url.ashx?id=049-24&amp;qn=AAspeeches
1976,49,Music (Original Score),,,,,Bernard Herrmann,,Obsession,False,,
1976,49,Music (Original Score),,,,,Jerry Goldsmith,,The Omen,True,,http://aaspeechesdb.oscars.org/ics-wpd/url.ashx?id=049-13&amp;qn=AAspeeches
1976,49,Music (Original Score),,,,,Jerry Fielding,,The Outlaw Josey Wales,False,,
1976,49,Music (Original Score),,,,,Bernard Herrmann,,Taxi Driver,False,,
1976,49,Music (Original Score),,,,,Lalo Schifrin,,Voyage of the Damned,False,,
1976,49,Music (Original Song Score And Its Adaptation Or Adaptation Score),,,,,Adaptation Score by Leonard Rosenman,,Bound for Glory,True,,http://aaspeechesdb.oscars.org/ics-wpd/url.ashx?id=049-14&amp;qn=AAspeeches
1976,49,Music (Original Song Score And Its Adaptation Or Adaptation Score),,,,,Song Score and Adaptation Score by Paul Williams,,Bugsy Malone,False,,
1976,49,Music (Original Song Score And Its Adaptation Or Adaptation Score),,,,,Adaptation Score by Roger Kellaway,,A Star Is Born,False,,
1976,49,Music (Original Song),,,,,Music and Lyrics by Jerry Goldsmith,,The Omen,False,,
1976,49,Music (Original Song),,,,,Music by Henry Mancini; Lyrics by Don Black,,The Pink Panther Strikes Again,False,,
1976,49,Music (Original Song),,,,,Music by Barbra Streisand; Lyrics by Paul Williams,,A Star Is Born,True,,http://aaspeechesdb.oscars.org/ics-wpd/url.ashx?id=049-15&amp;qn=AAspeeches
1976,49,Music (Original Song),,,,,Music by Bill Conti; Lyrics by Carol Connors and Ayn Robbins,,Rocky,False,,
1976,49,Music (Original Song),,,,,Music by Sammy Fain; Lyrics by Paul Francis Webster,,Half a House,False,,
1976,49,Scientific Or Technical Award (Class Ii),,,,To CONSOLIDATED FILM INDUSTRIES and the BARNEBEY-CHENEY COMPANY for the development of a system for the recovery of film-cleaning solvent vapors in a motion picture laboratory.,,,,True,,
1976,49,Scientific Or Technical Award (Class Ii),,,,"To WILLIAM L. GRAHAM, MANFRED G. MICHELSON, GEOFFREY F. NORMAN and SIEGFRIED SEIBERT of Technicolor for the development and engineering of a Continuous, High-Speed, Color Motion Picture Printing System.",,,,True,,
1976,49,Scientific Or Technical Award (Class Iii),,,,To FRED BARTSCHER of Kollmorgen Corporation and to GLENN BERGGREN of the Schneider Corporation for the design and development of a single-lens magnifier for motion picture projection lenses.,,,,True,,
1976,49,Scientific Or Technical Award (Class Iii),,,,To PANAVISION INCORPORATED for the design and development of super-speed lenses for motion picture photography.,,,,True,,
1976,49,Scientific Or Technical Award (Class Iii),,,,To HIROSHI SUZUKAWA of Canon and WILTON R. HOLM of AMPTP Motion Picture and Television Research Center for the design and development of super-speed lenses for motion picture photography.,,,,True,,
1976,49,Scientific Or Technical Award (Class Iii),,,,To CARL ZEISS COMPANY for the design and development of super-speed lenses for motion picture photography.,,,,True,,
1976,49,Scientific Or Technical Award (Class Iii),,,,To PHOTO RESEARCH DIVISION OF THE KOLLMORGEN CORPORATION for the engineering and manufacture of the Spectra TriColor Meter.,,,,True,,
