id,title,logo,url,level,surface,level_logo,start_date,end_date,year,month,city,country,state,tour_code_alpha_2,tour_code_alpha_3,tour_country_code_m49,tour_region_code,alternative_name,tour_region,tour_subregion,tour_fifa,rank,entry_type,wild_card_entry,points_gain,prize_money,draw,custom_title,alt_titles,tour_total_games,tour_total_matches,tour_avg_games,tour_sets_played,tour_avg_sets_played,name,seed,flag,round,win_loss,score,url_profile,retired,walkover,bye,first_set_tiebreak,second_set_tiebreak,third_set_tiebreak,has_tiebreak,number_of_sets,first_set_won,total_games,winner_games,loser_games,win_loss_numeric,code_alpha_2,code_alpha_3,country_code_m49,region_code,region,subregion,fifa,splitted_score
2,St. Petersburg Ladies Trophy,,https://www.wtatennis.com/tournaments/1086/st-petersburg/2019,Premier,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/500k-tag.svg,2019-01-28,2019-02-03,2019,1,St. Petersburg,AUS,,RU,RUS,643,150,,Europe,Eastern Europe,RUS,46.0,,,55.0,11640.0,32M/32Q/16D,St. Petersburg Ladies Trophy,,16,1,16.0,2,2.0,Daria Saville,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/aus.svg,R32,W,"6-0, 6-4",https://www.wtatennis.com/players/315997/daria-saville,False,False,False,False,False,False,False,2,True,16,12,4,1,AU,AUS,036,009,Oceania,Australasia,AUS,"6,0,None|6,4,None"
1,Australian Open,,https://www.wtatennis.com/tournaments/901/australian-open/2019,Grand Slam,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/gs-tag.svg,2019-01-14,2019-01-26,2019,1,Melbourne,AUS,,AU,AUS,036,009,,Oceania,Australasia,AUS,15.0,,,240.0,193443.0,128M/128Q/64D,Australian Open,,83,4,20.75,10,2.5,Ashleigh Barty,15.0,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/aus.svg,R16,L,"6-4, 1-6, 4-6",https://www.wtatennis.com/players/318033/ashleigh-barty,False,False,False,False,False,False,False,3,True,27,11,16,0,AU,AUS,036,009,Oceania,Australasia,AUS,"6,4,None|1,6,None|4,6,None"
2,Australian Open,,https://www.wtatennis.com/tournaments/901/australian-open/2019,Grand Slam,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/gs-tag.svg,2019-01-14,2019-01-26,2019,1,Melbourne,DEN,,AU,AUS,036,009,,Oceania,Australasia,AUS,3.0,,,240.0,193443.0,128M/128Q/64D,Australian Open,,83,4,20.75,10,2.5,Caroline Wozniacki,3.0,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/den.svg,R32,W,"6-4, 4-6, 6-3",https://www.wtatennis.com/players/313402/caroline-wozniacki,False,False,False,False,False,False,False,3,True,29,16,13,1,DK,DNK,208,150,Europe,Northern Europe,DEN,"6,4,None|4,6,None|6,3,None"
3,Australian Open,,https://www.wtatennis.com/tournaments/901/australian-open/2019,Grand Slam,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/gs-tag.svg,2019-01-14,2019-01-26,2019,1,Melbourne,SWE,,AU,AUS,036,009,,Oceania,Australasia,AUS,64.0,,,240.0,193443.0,128M/128Q/64D,Australian Open,,83,4,20.75,10,2.5,Rebecca Peterson,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/swe.svg,R64,W,"6-2, 6-1",https://www.wtatennis.com/players/317771/rebecca-peterson,False,False,False,False,False,False,False,2,True,15,12,3,1,SE,SWE,752,150,Europe,Northern Europe,SWE,"6,2,None|6,1,None"
4,Australian Open,,https://www.wtatennis.com/tournaments/901/australian-open/2019,Grand Slam,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/gs-tag.svg,2019-01-14,2019-01-26,2019,1,Melbourne,GBR,,AU,AUS,036,009,Britain|UK|Great Britain|United Kingdom,Oceania,Australasia,AUS,131.0,,,240.0,193443.0,128M/128Q/64D,Australian Open,,83,4,20.75,10,2.5,Harriet Dart,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/gbr.svg,R128,W,"6-0, 6-0",https://www.wtatennis.com/players/319489/harriet-dart,False,False,False,False,False,False,False,2,True,12,12,0,1,GB,GBR,826,150,Europe,Northern Europe,ENG,"6,0,None|6,0,None"
1,Shenzhen Open,,https://www.wtatennis.com/tournaments/1063/shenzhen/2019,International,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/250k-tag.svg,2019-12-30,2019-01-05,2019,12,Shenzhen,BLR,,CN,CHN,156,142,,Asia,East Asia,CHN,13.0,,,60.0,13121.0,32M/16Q/16D,Shenzhen Open,,112,3,37.333333333333336,6,2.0,Aryna Sabalenka,1.0,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/blr.svg,QF,L,"1-6, 2-4",https://www.wtatennis.com/players/320760/aryna-sabalenka,True,False,False,False,False,False,False,2,False,13,3,10,0,BY,BLR,112,150,Europe,Eastern Europe,BLR,"1,6,None|2,4,None|Ret"
2,Shenzhen Open,,https://www.wtatennis.com/tournaments/1063/shenzhen/2019,International,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/250k-tag.svg,2019-12-30,2019-01-05,2019,12,Shenzhen,CHN,,CN,CHN,156,142,,Asia,East Asia,CHN,309.0,,,60.0,13121.0,32M/16Q/16D,Shenzhen Open,,112,3,37.333333333333336,6,2.0,Xinyu Wang,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/chn.svg,R16,W,"64-7, 5-2",https://www.wtatennis.com/players/326376/xinyu-wang,True,False,False,True,False,False,True,2,False,78,69,9,1,CN,CHN,156,142,Asia,East Asia,CHN,"64,7,None|5,2,None|Ret"
3,Shenzhen Open,,https://www.wtatennis.com/tournaments/1063/shenzhen/2019,International,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/250k-tag.svg,2019-12-30,2019-01-05,2019,12,Shenzhen,SUI,,CN,CHN,156,142,,Asia,East Asia,CHN,191.0,,,60.0,13121.0,32M/16Q/16D,Shenzhen Open,,112,3,37.333333333333336,6,2.0,Timea Bacsinszky,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/sui.svg,R32,W,"6-2, 7-6 (3)",https://www.wtatennis.com/players/311579/timea-bacsinszky,False,False,False,False,True,False,True,2,True,21,13,8,1,CH,CHE,756,150,Europe,Central Europe,SUI,"6,2,None|7,6,3"
1,US Open,,https://www.wtatennis.com/tournaments/905/us-open/2018,Grand Slam,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/gs-tag.svg,2018-08-27,2018-09-09,2018,8,New York,ESP,NY,US,USA,840,019,Kingdom of Spain,America,Northern America,USA,24.0,,,240.0,266000.0,128M/128Q/64D,2018 Us Open Tennis Championships,,77,4,19.25,8,2.0,Carla Suárez Navarro,30.0,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/esp.svg,R16,L,"4-6, 3-6",https://www.wtatennis.com/players/311338/carla-su-rez-navarro,False,False,False,False,False,False,False,2,False,19,7,12,0,ES,ESP,724,150,Europe,Southern Europe,ESP,"4,6,None|3,6,None"
2,US Open,,https://www.wtatennis.com/tournaments/905/us-open/2018,Grand Slam,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/gs-tag.svg,2018-08-27,2018-09-09,2018,8,New York,LAT,NY,US,USA,840,019,,America,Northern America,USA,10.0,,,240.0,266000.0,128M/128Q/64D,2018 Us Open Tennis Championships,,77,4,19.25,8,2.0,Jelena Ostapenko,10.0,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/lat.svg,R32,W,"6-3, 6-2",https://www.wtatennis.com/players/319939/jelena-ostapenko,False,False,False,False,False,False,False,2,True,17,12,5,1,,,,,,,LAT,"6,3,None|6,2,None"
3,US Open,,https://www.wtatennis.com/tournaments/905/us-open/2018,Grand Slam,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/gs-tag.svg,2018-08-27,2018-09-09,2018,8,New York,ROU,NY,US,USA,840,019,,America,Northern America,USA,51.0,,,240.0,266000.0,128M/128Q/64D,2018 Us Open Tennis Championships,,77,4,19.25,8,2.0,Sorana Cirstea,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/rou.svg,R64,W,"6-2, 7-5",https://www.wtatennis.com/players/312469/sorana-cirstea,False,False,False,False,False,False,False,2,True,20,13,7,1,RO,ROU,642,150,Europe,Southeastern Europe,ROU,"6,2,None|7,5,None"
4,US Open,,https://www.wtatennis.com/tournaments/905/us-open/2018,Grand Slam,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/gs-tag.svg,2018-08-27,2018-09-09,2018,8,New York,SUI,NY,US,USA,840,019,,America,Northern America,USA,186.0,,,240.0,266000.0,128M/128Q/64D,2018 Us Open Tennis Championships,,77,4,19.25,8,2.0,Patty Schnyder,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/sui.svg,R128,W,"6-2, 7-6 (6)",https://www.wtatennis.com/players/190519/patty-schnyder,False,False,False,False,True,False,True,2,True,21,13,8,1,CH,CHE,756,150,Europe,Central Europe,SUI,"6,2,None|7,6,6"
1,Rogers Cup Presented By National Bank,,https://www.wtatennis.com/tournaments/806/montreal/2018,Premier 5,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/1000k-tag.svg,2018-08-06,2018-08-12,2018,8,Montreal,FRA,,CA,CAN,124,019,,America,Northern America,CAN,6.0,,,105.0,29010.0,64M/64Q/32D,Rogers Cup Presented By National Bank,,46,3,15.333333333333334,6,2.0,Caroline Garcia,6.0,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/fra.svg,R16,L,"3-6, 2-6",https://www.wtatennis.com/players/315391/caroline-garcia,False,False,False,False,False,False,False,2,False,17,5,12,0,FR,FRA,250,150,Europe,Western Europe,FRA,"3,6,None|2,6,None"
2,Rogers Cup Presented By National Bank,,https://www.wtatennis.com/tournaments/806/montreal/2018,Premier 5,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/1000k-tag.svg,2018-08-06,2018-08-12,2018,8,Montreal,AUS,,CA,CAN,124,019,,America,Northern America,CAN,12.0,,,105.0,29010.0,64M/64Q/32D,Rogers Cup Presented By National Bank,,46,3,15.333333333333334,6,2.0,Daria Kasatkina,12.0,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/aus.svg,R32,W,"6-0, 6-2",https://www.wtatennis.com/players/322082/daria-kasatkina,False,False,False,False,False,False,False,2,True,14,12,2,1,AU,AUS,036,009,Oceania,Australasia,AUS,"6,0,None|6,2,None"
3,Rogers Cup Presented By National Bank,,https://www.wtatennis.com/tournaments/806/montreal/2018,Premier 5,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/1000k-tag.svg,2018-08-06,2018-08-12,2018,8,Montreal,BUL,,CA,CAN,124,019,,America,Northern America,CAN,229.0,,,105.0,29010.0,64M/64Q/32D,Rogers Cup Presented By National Bank,,46,3,15.333333333333334,6,2.0,Sesil Karatantcheva,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/bul.svg,R64,W,"6-1, 6-2",https://www.wtatennis.com/players/311810/sesil-karatantcheva,False,False,False,False,False,False,False,2,True,15,12,3,1,BG,BGR,100,150,Europe,Southeastern Europe,BUL,"6,1,None|6,2,None"
1,Wimbledon,,https://www.wtatennis.com/tournaments/904/wimbledon/2018,Grand Slam,Grass,https://www.wtatennis.com/resources/v7.42.0/i/elements/gs-tag.svg,2018-07-02,2018-07-15,2018,7,Wimbledon,RUS,,GB,GBR,826,150,,Europe,Northern Europe,ENG,132.0,,,10.0,53716.0,128M/128Q/64D,The Championships,,36,1,36.0,3,3.0,Vitalia Diatchenko,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/rus.svg,R128,L,"7-6 (3), 6-7 (3), 4-6",https://www.wtatennis.com/players/315030/vitalia-diatchenko,False,False,False,True,True,False,True,3,True,36,17,19,0,RU,RUS,643,150,Europe,Eastern Europe,RUS,"7,6,3|6,7,3|4,6,None"
1,Roland Garros,,https://www.wtatennis.com/tournaments/903/roland-garros/2018,Grand Slam,Clay,https://www.wtatennis.com/resources/v7.42.0/i/elements/gs-tag.svg,2018-05-27,2018-06-10,2018,5,Paris,ESP,,FR,FRA,250,150,Kingdom of Spain,Europe,Western Europe,FRA,3.0,,,430.0,446970.0,128M/128Q/64D,Championnats Internationaux De France,,78,4,19.5,9,2.25,Garbiñe Muguruza,3.0,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/esp.svg,QF,L,"2-6, 1-6",https://www.wtatennis.com/players/316239/garbi-e-muguruza,False,False,False,False,False,False,False,2,False,15,3,12,0,ES,ESP,724,150,Europe,Southern Europe,ESP,"2,6,None|1,6,None"
2,Roland Garros,,https://www.wtatennis.com/tournaments/903/roland-garros/2018,Grand Slam,Clay,https://www.wtatennis.com/resources/v7.42.0/i/elements/gs-tag.svg,2018-05-27,2018-06-10,2018,5,Paris,USA,,FR,FRA,250,150,United States of America|America|USA|US,Europe,Western Europe,FRA,451.0,,,430.0,446970.0,128M/128Q/64D,Championnats Internationaux De France,,78,4,19.5,9,2.25,Serena Williams,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/usa.svg,R16,W,Walkover,https://www.wtatennis.com/players/230234/serena-williams,False,True,False,False,False,False,False,0,False,0,0,0,0,US,USA,840,019,America,Northern America,USA,
3,Roland Garros,,https://www.wtatennis.com/tournaments/903/roland-garros/2018,Grand Slam,Clay,https://www.wtatennis.com/resources/v7.42.0/i/elements/gs-tag.svg,2018-05-27,2018-06-10,2018,5,Paris,CZE,,FR,FRA,250,150,,Europe,Western Europe,FRA,6.0,,,430.0,446970.0,128M/128Q/64D,Championnats Internationaux De France,,78,4,19.5,9,2.25,Karolina Pliskova,6.0,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/cze.svg,R32,W,"6-2, 6-1",https://www.wtatennis.com/players/313974/karolina-pliskova,False,False,False,False,False,False,False,2,True,15,12,3,1,CZ,CZE,203,150,Europe,Central Europe,CZE,"6,2,None|6,1,None"
4,Roland Garros,,https://www.wtatennis.com/tournaments/903/roland-garros/2018,Grand Slam,Clay,https://www.wtatennis.com/resources/v7.42.0/i/elements/gs-tag.svg,2018-05-27,2018-06-10,2018,5,Paris,CRO,,FR,FRA,250,150,,Europe,Western Europe,FRA,50.0,,,430.0,446970.0,128M/128Q/64D,Championnats Internationaux De France,,78,4,19.5,9,2.25,Donna Vekic,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/cro.svg,R64,W,"7-5, 6-4",https://www.wtatennis.com/players/318516/donna-vekic,False,False,False,False,False,False,False,2,True,22,13,9,1,HR,HRV,191,150,Europe,Southeastern Europe,CRO,"7,5,None|6,4,None"
5,Roland Garros,,https://www.wtatennis.com/tournaments/903/roland-garros/2018,Grand Slam,Clay,https://www.wtatennis.com/resources/v7.42.0/i/elements/gs-tag.svg,2018-05-27,2018-06-10,2018,5,Paris,NED,,FR,FRA,250,150,,Europe,Western Europe,FRA,133.0,,,430.0,446970.0,128M/128Q/64D,Championnats Internationaux De France,,78,4,19.5,9,2.25,Richel Hogenkamp,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/ned.svg,R128,W,"6-1, 4-6, 6-3",https://www.wtatennis.com/players/317263/richel-hogenkamp,False,False,False,False,False,False,False,3,True,26,16,10,1,NL,NLD,528,150,Europe,Western Europe,NED,"6,1,None|4,6,None|6,3,None"
1,Internazionali Bnl D'Italia,,https://www.wtatennis.com/tournaments/709/rome/2018,Premier 5,Clay,https://www.wtatennis.com/resources/v7.42.0/i/elements/1000k-tag.svg,2018-05-14,2018-05-20,2018,5,Rome,ROU,,IT,ITA,380,150,,Europe,Southern Europe,ITA,1.0,,,350.0,156971.0,64M/32Q/32D,Internazionali Bnl D'Italia,,137,5,27.4,14,2.8,Simona Halep,1.0,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/rou.svg,SF,L,"6-4, 1-6, 4-6",https://www.wtatennis.com/players/314320/simona-halep,False,False,False,False,False,False,False,3,True,27,11,16,0,RO,ROU,642,150,Europe,Southeastern Europe,ROU,"6,4,None|1,6,None|4,6,None"
2,Internazionali Bnl D'Italia,,https://www.wtatennis.com/tournaments/709/rome/2018,Premier 5,Clay,https://www.wtatennis.com/resources/v7.42.0/i/elements/1000k-tag.svg,2018-05-14,2018-05-20,2018,5,Rome,LAT,,IT,ITA,380,150,,Europe,Southern Europe,ITA,6.0,,,350.0,156971.0,64M/32Q/32D,Internazionali Bnl D'Italia,,137,5,27.4,14,2.8,Jelena Ostapenko,5.0,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/lat.svg,QF,W,"6-7 (6), 6-4, 7-5",https://www.wtatennis.com/players/319939/jelena-ostapenko,False,False,False,True,False,False,True,3,False,35,19,16,1,,,,,,,LAT,"6,7,6|6,4,None|7,5,None"
3,Internazionali Bnl D'Italia,,https://www.wtatennis.com/tournaments/709/rome/2018,Premier 5,Clay,https://www.wtatennis.com/resources/v7.42.0/i/elements/1000k-tag.svg,2018-05-14,2018-05-20,2018,5,Rome,AUS,,IT,ITA,380,150,,Europe,Southern Europe,ITA,24.0,,,350.0,156971.0,64M/32Q/32D,Internazionali Bnl D'Italia,,137,5,27.4,14,2.8,Daria Saville,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/aus.svg,R16,W,"6-3, 6-4",https://www.wtatennis.com/players/315997/daria-saville,False,False,False,False,False,False,False,2,True,19,12,7,1,AU,AUS,036,009,Oceania,Australasia,AUS,"6,3,None|6,4,None"
4,Internazionali Bnl D'Italia,,https://www.wtatennis.com/tournaments/709/rome/2018,Premier 5,Clay,https://www.wtatennis.com/resources/v7.42.0/i/elements/1000k-tag.svg,2018-05-14,2018-05-20,2018,5,Rome,SVK,,IT,ITA,380,150,,Europe,Southern Europe,ITA,34.0,,,350.0,156971.0,64M/32Q/32D,Internazionali Bnl D'Italia,,137,5,27.4,14,2.8,Dominika Cibulkova,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/svk.svg,R32,W,"3-6, 6-4, 6-2",https://www.wtatennis.com/players/312894/dominika-cibulkova,False,False,False,False,False,False,False,3,False,27,15,12,1,SK,SVK,703,150,Europe,Central Europe,SVK,"3,6,None|6,4,None|6,2,None"
5,Internazionali Bnl D'Italia,,https://www.wtatennis.com/tournaments/709/rome/2018,Premier 5,Clay,https://www.wtatennis.com/resources/v7.42.0/i/elements/1000k-tag.svg,2018-05-14,2018-05-20,2018,5,Rome,AUS,,IT,ITA,380,150,,Europe,Southern Europe,ITA,18.0,,,350.0,156971.0,64M/32Q/32D,Internazionali Bnl D'Italia,,137,5,27.4,14,2.8,Ashleigh Barty,16.0,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/aus.svg,R64,W,"7-5, 3-6, 6-2",https://www.wtatennis.com/players/318033/ashleigh-barty,False,False,False,False,False,False,False,3,True,29,16,13,1,AU,AUS,036,009,Oceania,Australasia,AUS,"7,5,None|3,6,None|6,2,None"
1,Mutua Madrid Open,,https://www.wtatennis.com/tournaments/1038/madrid/2018,Premier Mandatory,Clay,https://www.wtatennis.com/resources/v7.42.0/i/elements/1000k-tag.svg,2018-05-05,2018-05-12,2018,5,Madrid,NED,,ES,ESP,724,150,,Europe,Southern Europe,ESP,20.0,,,215.0,176368.0,64M/32Q/32D,Mutua Madrid Open,,82,4,20.5,9,2.25,Kiki Bertens,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/ned.svg,QF,L,"6-4, 2-6, 3-6",https://www.wtatennis.com/players/314584/kiki-bertens,False,False,False,False,False,False,False,3,True,27,11,16,0,NL,NLD,528,150,Europe,Western Europe,NED,"6,4,None|2,6,None|3,6,None"
2,Mutua Madrid Open,,https://www.wtatennis.com/tournaments/1038/madrid/2018,Premier Mandatory,Clay,https://www.wtatennis.com/resources/v7.42.0/i/elements/1000k-tag.svg,2018-05-05,2018-05-12,2018,5,Madrid,FRA,,ES,ESP,724,150,,Europe,Southern Europe,ESP,22.0,,,215.0,176368.0,64M/32Q/32D,Mutua Madrid Open,,82,4,20.5,9,2.25,Kristina Mladenovic,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/fra.svg,R16,W,"6-3, 6-4",https://www.wtatennis.com/players/315616/kristina-mladenovic,False,False,False,False,False,False,False,2,True,19,12,7,1,FR,FRA,250,150,Europe,Western Europe,FRA,"6,3,None|6,4,None"
3,Mutua Madrid Open,,https://www.wtatennis.com/tournaments/1038/madrid/2018,Premier Mandatory,Clay,https://www.wtatennis.com/resources/v7.42.0/i/elements/1000k-tag.svg,2018-05-05,2018-05-12,2018,5,Madrid,ROU,,ES,ESP,724,150,,Europe,Southern Europe,ESP,38.0,,,215.0,176368.0,64M/32Q/32D,Mutua Madrid Open,,82,4,20.5,9,2.25,Irina-Camelia Begu,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/rou.svg,R32,W,"7-5, 6-1",https://www.wtatennis.com/players/313169/irina-camelia-begu,False,False,False,False,False,False,False,2,True,19,13,6,1,RO,ROU,642,150,Europe,Southeastern Europe,ROU,"7,5,None|6,1,None"
4,Mutua Madrid Open,,https://www.wtatennis.com/tournaments/1038/madrid/2018,Premier Mandatory,Clay,https://www.wtatennis.com/resources/v7.42.0/i/elements/1000k-tag.svg,2018-05-05,2018-05-12,2018,5,Madrid,ROU,,ES,ESP,724,150,,Europe,Southern Europe,ESP,32.0,,,215.0,176368.0,64M/32Q/32D,Mutua Madrid Open,,82,4,20.5,9,2.25,Mihaela Buzarnescu,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/rou.svg,R64,W,"6-4, 6-1",https://www.wtatennis.com/players/312268/mihaela-buzarnescu,False,False,False,False,False,False,False,2,True,17,12,5,1,RO,ROU,642,150,Europe,Southeastern Europe,ROU,"6,4,None|6,1,None"
1,Porsche Tennis Grand Prix,,https://www.wtatennis.com/tournaments/1051/stuttgart/2018,Premier,Clay,https://www.wtatennis.com/resources/v7.42.0/i/elements/500k-tag.svg,2018-04-23,2018-04-29,2018,4,Stuttgart,FRA,,DE,DEU,276,150,,Europe,Central Europe,GER,7.0,W,True,1.0,7315.0,32M/32Q/16D,Porsche Tennis Grand Prix,,32,1,32.0,3,3.0,Caroline Garcia,6.0,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/fra.svg,R32,L,"6-3, 6-7 (6), 4-6",https://www.wtatennis.com/players/315391/caroline-garcia,False,False,False,False,True,False,True,3,True,32,16,16,0,FR,FRA,250,150,Europe,Western Europe,FRA,"6,3,None|6,7,6|4,6,None"
1,Bnp Paribas Open,,https://www.wtatennis.com/tournaments/609/indian-wells/2018,Premier Mandatory,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/1000k-tag.svg,2018-03-07,2018-03-18,2018,3,Indian Wells,JPN,CA,US,USA,840,019,,America,Northern America,USA,44.0,,,10.0,15610.0,128M/64Q/32D,Bnp Paribas Open,,20,1,20.0,2,2.0,Naomi Osaka,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/jpn.svg,R128,L,"4-6, 4-6",https://www.wtatennis.com/players/319998/naomi-osaka,False,False,False,False,False,False,False,2,False,20,8,12,0,JP,JPN,392,142,Asia,East Asia,JPN,"4,6,None|4,6,None"
1,Qatar Total Open,,https://www.wtatennis.com/tournaments/1003/doha/2018,Premier 5,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/1000k-tag.svg,2018-02-12,2018-02-18,2018,2,Doha,ROU,,QA,QAT,634,142,,Asia,Western Asia,QAT,92.0,W,True,1.0,8900.0,64M/32Q/32D,Qatar Total Open 2018,,29,1,29.0,3,3.0,Monica Niculescu,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/rou.svg,R64,L,"6-4, 4-6, 3-6",https://www.wtatennis.com/players/310775/monica-niculescu,False,False,False,False,False,False,False,3,True,29,13,16,0,RO,ROU,642,150,Europe,Southeastern Europe,ROU,"6,4,None|4,6,None|3,6,None"
1,Australian Open,,https://www.wtatennis.com/tournaments/901/australian-open/2018,Grand Slam,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/gs-tag.svg,2018-01-15,2018-01-28,2018,1,Melbourne,GER,,AU,AUS,036,009,,Oceania,Australasia,AUS,16.0,,,130.0,108120.0,128M/128Q/64D,Australian Open,,53,3,17.666666666666668,6,2.0,Angelique Kerber,21.0,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/ger.svg,R32,L,"1-6, 3-6",https://www.wtatennis.com/players/311470/angelique-kerber,False,False,False,False,False,False,False,2,False,16,4,12,0,DE,DEU,276,150,Europe,Central Europe,GER,"1,6,None|3,6,None"
2,Australian Open,,https://www.wtatennis.com/tournaments/901/australian-open/2018,Grand Slam,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/gs-tag.svg,2018-01-15,2018-01-28,2018,1,Melbourne,LAT,,AU,AUS,036,009,,Oceania,Australasia,AUS,15.0,,,130.0,108120.0,128M/128Q/64D,Australian Open,,53,3,17.666666666666668,6,2.0,Anastasija Sevastova,14.0,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/lat.svg,R64,W,"6-1, 7-6 (4)",https://www.wtatennis.com/players/313987/anastasija-sevastova,False,False,False,False,True,False,True,2,True,20,13,7,1,,,,,,,LAT,"6,1,None|7,6,4"
3,Australian Open,,https://www.wtatennis.com/tournaments/901/australian-open/2018,Grand Slam,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/gs-tag.svg,2018-01-15,2018-01-28,2018,1,Melbourne,GER,,AU,AUS,036,009,,Oceania,Australasia,AUS,47.0,,,130.0,108120.0,128M/128Q/64D,Australian Open,,53,3,17.666666666666668,6,2.0,Tatjana Maria,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/ger.svg,R128,W,"6-1, 6-4",https://www.wtatennis.com/players/310440/tatjana-maria,False,False,False,False,False,False,False,2,True,17,12,5,1,DE,DEU,276,150,Europe,Central Europe,GER,"6,1,None|6,4,None"
