id,title,logo,url,level,surface,level_logo,start_date,end_date,year,month,city,country,state,tour_code_alpha_2,tour_code_alpha_3,tour_country_code_m49,tour_region_code,alternative_name,tour_region,tour_subregion,tour_fifa,rank,entry_type,points_gain,prize_money,draw,name,seed,flag,round,win_loss,score,url_profile,retired,walkover,bye,first_set_tiebreak,second_set_tiebreak,third_set_tiebreak,has_tiebreak,number_of_sets,first_set_won,total_games,winner_games,loser_games,code_alpha_2,code_alpha_3,country_code_m49,region_code,region,subregion,fifa,splitted_score
1,Qatar Total Open 2014,,https://www.wtatennis.com/tournaments/1003/doha/2014,Premier 5,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/1000k-tag.svg,2014-02-10,2014-02-16,2014,2,Doha,USA,,QA,QAT,634,142,"['America', 'USA', 'US']",Asia,Western Asia,QAT,42.0,,1.0,6630.0,64M/32Q/32D,Bethanie Mattek-Sands,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/usa.svg,Round of 64,L,"5-7, 1-6",https://www.wtatennis.com/players/130713/bethanie-mattek-sands,False,False,False,False,False,False,False,2,False,19,6,13,US,USA,840,019,America,Northern America,USA,"5,7,None|1,6,None"
1,FED CUP WORLD GROUP II WEEK 1,https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,,ITF,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,2014-02-08,2014-02-09,2014,2,Montreal,SRB,,CA,CAN,124,019,[],America,Northern America,CAN,149.0,,,,6M/0Q/2D,Jovana Jovic,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/srb.svg,Round 1 R1,W,"6-1, 6-0",https://www.wtatennis.com/players/317351/jovana-jovic,False,False,False,False,False,False,False,2,True,13,12,1,RS,SRB,688,150,Europe,Southeastern Europe,SRB,"6,1,None|6,0,None"
2,FED CUP WORLD GROUP II WEEK 1,https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,,ITF,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,2014-02-08,2014-02-09,2014,2,Montreal,SRB,,CA,CAN,124,019,[],America,Northern America,CAN,117.0,,,,6M/0Q/2D,Vesna Dolonc,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/srb.svg,Round 1 R1,W,"6-0, 6-3",https://www.wtatennis.com/players/313653/vesna-dolonc,False,False,False,False,False,False,False,2,True,15,12,3,RS,SRB,688,150,Europe,Southeastern Europe,SRB,"6,0,None|6,3,None"
1,Australian Open,,https://www.wtatennis.com/tournaments/901/australian-open/2014,Grand Slam,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/gs-tag.svg,2014-01-13,2014-01-25,2014,1,Melbourne,CHN,,AU,AUS,036,009,[],Oceania,Australasia,AUS,4.0,,780.0,478731.0,128M/128Q/64D,Na Li,4.0,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/chn.svg,Semifinals,L,"2-6, 4-6",https://www.wtatennis.com/players/120330/na-li,False,False,False,False,False,False,False,2,False,18,6,12,CN,CHN,156,142,Asia,East Asia,CHN,"2,6,None|4,6,None"
2,Australian Open,,https://www.wtatennis.com/tournaments/901/australian-open/2014,Grand Slam,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/gs-tag.svg,2014-01-13,2014-01-25,2014,1,Melbourne,SRB,,AU,AUS,036,009,[],Oceania,Australasia,AUS,14.0,,780.0,478731.0,128M/128Q/64D,Ana Ivanovic,14.0,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/srb.svg,Quarterfinals,W,"5-7, 7-5, 6-2",https://www.wtatennis.com/players/311710/ana-ivanovic,False,False,False,False,False,False,False,3,False,32,18,14,RS,SRB,688,150,Europe,Southeastern Europe,SRB,"5,7,None|7,5,None|6,2,None"
3,Australian Open,,https://www.wtatennis.com/tournaments/901/australian-open/2014,Grand Slam,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/gs-tag.svg,2014-01-13,2014-01-25,2014,1,Melbourne,AUS,,AU,AUS,036,009,[],Oceania,Australasia,AUS,120.0,,780.0,478731.0,128M/128Q/64D,Casey Dellacqua,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/aus.svg,Round of 16,W,"6-7 (5), 6-2, 6-0",https://www.wtatennis.com/players/310730/casey-dellacqua,False,False,False,True,False,False,True,3,False,27,18,9,AU,AUS,036,009,Oceania,Australasia,AUS,"6,7,5|6,2,None|6,0,None"
4,Australian Open,,https://www.wtatennis.com/tournaments/901/australian-open/2014,Grand Slam,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/gs-tag.svg,2014-01-13,2014-01-25,2014,1,Melbourne,USA,,AU,AUS,036,009,"['America', 'USA', 'US']",Oceania,Australasia,AUS,68.0,,780.0,478731.0,128M/128Q/64D,Lauren Davis,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/usa.svg,Round of 32,W,"6-2, 6-2",https://www.wtatennis.com/players/317414/lauren-davis,False,False,False,False,False,False,False,2,True,16,12,4,US,USA,840,019,America,Northern America,USA,"6,2,None|6,2,None"
5,Australian Open,,https://www.wtatennis.com/tournaments/901/australian-open/2014,Grand Slam,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/gs-tag.svg,2014-01-13,2014-01-25,2014,1,Melbourne,FRA,,AU,AUS,036,009,[],Oceania,Australasia,AUS,100.0,,780.0,478731.0,128M/128Q/64D,Virginie Razzano,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/fra.svg,Round of 64,W,"6-2, 7-6 (10)",https://www.wtatennis.com/players/180384/virginie-razzano,False,False,False,False,True,False,True,2,True,21,13,8,FR,FRA,250,150,Europe,Western Europe,FRA,"6,2,None|7,6,10"
6,Australian Open,,https://www.wtatennis.com/tournaments/901/australian-open/2014,Grand Slam,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/gs-tag.svg,2014-01-13,2014-01-25,2014,1,Melbourne,CHN,,AU,AUS,036,009,[],Oceania,Australasia,AUS,487.0,,780.0,478731.0,128M/128Q/64D,Hao Chen Tang,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/chn.svg,Round of 128,W,"7-5, 6-1",https://www.wtatennis.com/players/317359/hao-chen-tang,False,False,False,False,False,False,False,2,True,19,13,6,CN,CHN,156,142,Asia,East Asia,CHN,"7,5,None|6,1,None"
1,Apia International Sydney,,https://www.wtatennis.com/tournaments/702/sydney/2014,Premier,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/500k-tag.svg,2014-01-05,2014-01-10,2014,1,Sydney,USA,,AU,AUS,036,009,"['America', 'USA', 'US']",Oceania,Australasia,AUS,48.0,,1.0,5385.0,32M/64Q/16D,Bethanie Mattek-Sands,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/usa.svg,Round of 32,L,"4-6, 3-6",https://www.wtatennis.com/players/130713/bethanie-mattek-sands,False,False,False,False,False,False,False,2,False,19,7,12,US,USA,840,019,America,Northern America,USA,"4,6,None|3,6,None"
1,BGL BNP PARIBAS LUXEMBOURG OPEN,,https://www.wtatennis.com/tournaments/300/luxembourg/2013,International,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/250k-tag.svg,2013-10-14,2013-10-20,2013,10,Luxembourg,GER,,LU,LUX,442,150,[],Europe,Western Europe,LUX,40.0,,1.0,1800.0,32M/32Q/16D,Andrea Petkovic,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/ger.svg,Round of 32,L,"6-2, 5-7, 1-6",https://www.wtatennis.com/players/310770/andrea-petkovic,False,False,False,False,False,False,False,3,True,27,12,15,DE,DEU,276,150,Europe,Central Europe,GER,"6,2,None|5,7,None|1,6,None"
1,HP JAPAN WOMEN'S OPEN TENNIS 2013,,https://www.wtatennis.com/tournaments/405/osaka/2013,International,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/250k-tag.svg,2013-10-07,2013-10-13,2013,10,Osaka,AUS,,JP,JPN,392,142,[],Asia,East Asia,JPN,20.0,,200.0,20000.0,32M/32Q/16D,Samantha Stosur,3.0,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/aus.svg,Finals,L,"6-3, 5-7, 2-6",https://www.wtatennis.com/players/190787/samantha-stosur,False,False,False,False,False,False,False,3,True,29,13,16,AU,AUS,036,009,Oceania,Australasia,AUS,"6,3,None|5,7,None|2,6,None"
2,HP JAPAN WOMEN'S OPEN TENNIS 2013,,https://www.wtatennis.com/tournaments/405/osaka/2013,International,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/250k-tag.svg,2013-10-07,2013-10-13,2013,10,Osaka,JPN,,JP,JPN,392,142,[],Asia,East Asia,JPN,87.0,,200.0,20000.0,32M/32Q/16D,Kurumi Nara,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/jpn.svg,Semifinals,W,"6-2, 6-2",https://www.wtatennis.com/players/314344/kurumi-nara,False,False,False,False,False,False,False,2,True,16,12,4,JP,JPN,392,142,Asia,East Asia,JPN,"6,2,None|6,2,None"
3,HP JAPAN WOMEN'S OPEN TENNIS 2013,,https://www.wtatennis.com/tournaments/405/osaka/2013,International,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/250k-tag.svg,2013-10-07,2013-10-13,2013,10,Osaka,CZE,,JP,JPN,392,142,[],Asia,East Asia,JPN,108.0,,200.0,20000.0,32M/32Q/16D,Barbora Strycova,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/cze.svg,Quarterfinals,W,"2-6, 6-4, 6-1",https://www.wtatennis.com/players/190879/barbora-strycova,False,False,False,False,False,False,False,3,False,25,14,11,CZ,CZE,203,150,Europe,Central Europe,CZE,"2,6,None|6,4,None|6,1,None"
4,HP JAPAN WOMEN'S OPEN TENNIS 2013,,https://www.wtatennis.com/tournaments/405/osaka/2013,International,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/250k-tag.svg,2013-10-07,2013-10-13,2013,10,Osaka,THA,,JP,JPN,392,142,[],Asia,East Asia,JPN,119.0,,200.0,20000.0,32M/32Q/16D,Luksika Kumkhum,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/tha.svg,Round of 16,W,"6-2, 6-2",https://www.wtatennis.com/players/317033/luksika-kumkhum,False,False,False,False,False,False,False,2,True,16,12,4,TH,THA,764,142,Asia,Southeast Asia,THA,"6,2,None|6,2,None"
5,HP JAPAN WOMEN'S OPEN TENNIS 2013,,https://www.wtatennis.com/tournaments/405/osaka/2013,International,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/250k-tag.svg,2013-10-07,2013-10-13,2013,10,Osaka,USA,,JP,JPN,392,142,"['America', 'USA', 'US']",Asia,East Asia,JPN,55.0,,200.0,20000.0,32M/32Q/16D,Varvara Lepchenko,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/usa.svg,Round of 32,W,"6-3, 6-0",https://www.wtatennis.com/players/120420/varvara-lepchenko,False,False,False,False,False,False,False,2,True,15,12,3,US,USA,840,019,America,Northern America,USA,"6,3,None|6,0,None"
1,CHINA OPEN,,https://www.wtatennis.com/tournaments/1020/beijing/2013,Premier Mandatory,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/1000k-tag.svg,2013-09-28,2013-10-06,2013,9,Beijing,USA,,CN,CHN,156,142,"['America', 'USA', 'US']",Asia,East Asia,CHN,13.0,Q,110.0,23500.0,64M/32Q/32D,Sloane Stephens,11.0,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/usa.svg,Round of 32,L,"1-6, 6-1, 4-6",https://www.wtatennis.com/players/315683/sloane-stephens,False,False,False,False,False,False,False,3,False,24,11,13,US,USA,840,019,America,Northern America,USA,"1,6,None|6,1,None|4,6,None"
2,CHINA OPEN,,https://www.wtatennis.com/tournaments/1020/beijing/2013,Premier Mandatory,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/1000k-tag.svg,2013-09-28,2013-10-06,2013,9,Beijing,SVK,,CN,CHN,156,142,[],Asia,East Asia,CHN,35.0,Q,110.0,23500.0,64M/32Q/32D,Magdalena Rybarikova,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/svk.svg,Round of 64,W,"6-4, 6-1",https://www.wtatennis.com/players/312580/magdalena-rybarikova,False,False,False,False,False,False,False,2,True,17,12,5,SK,SVK,703,150,Europe,Central Europe,SVK,"6,4,None|6,1,None"
3,CHINA OPEN,,https://www.wtatennis.com/tournaments/1020/beijing/2013,Premier Mandatory,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/1000k-tag.svg,2013-09-28,2013-10-06,2013,9,Beijing,SVK,,CN,CHN,156,142,[],Asia,East Asia,CHN,85.0,Q,110.0,23500.0,64M/32Q/32D,Anna Karolina Schmiedlova,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/svk.svg,Qualifying R2 Qual. R2,W,"4-6, 6-0, 6-3",https://www.wtatennis.com/players/318203/anna-karolina-schmiedlova,False,False,False,False,False,False,False,3,False,25,16,9,SK,SVK,703,150,Europe,Central Europe,SVK,"4,6,None|6,0,None|6,3,None"
4,CHINA OPEN,,https://www.wtatennis.com/tournaments/1020/beijing/2013,Premier Mandatory,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/1000k-tag.svg,2013-09-28,2013-10-06,2013,9,Beijing,CHN,,CN,CHN,156,142,[],Asia,East Asia,CHN,151.0,Q,110.0,23500.0,64M/32Q/32D,Saisai Zheng,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/chn.svg,Qualifying R1 Qual. R1,W,"6-2, 6-3",https://www.wtatennis.com/players/316286/saisai-zheng,False,False,False,False,False,False,False,2,True,17,12,5,CN,CHN,156,142,Asia,East Asia,CHN,"6,2,None|6,3,None"
1,TORAY PAN PACIFIC OPEN,,https://www.wtatennis.com/tournaments/1056/tokyo/2013,Premier 5,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/1000k-tag.svg,2013-09-22,2013-09-28,2013,9,Tokyo,USA,,JP,JPN,392,142,"['America', 'USA', 'US']",Asia,East Asia,JPN,63.0,,225.0,49050.0,64M/32Q/16D,Venus Williams,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/usa.svg,Quarterfinals,L,"3-6, 7-6 (4), 3-6",https://www.wtatennis.com/players/230220/venus-williams,False,False,False,False,True,False,True,3,False,31,13,18,US,USA,840,019,America,Northern America,USA,"3,6,None|7,6,4|3,6,None"
2,TORAY PAN PACIFIC OPEN,,https://www.wtatennis.com/tournaments/1056/tokyo/2013,Premier 5,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/1000k-tag.svg,2013-09-22,2013-09-28,2013,9,Tokyo,SRB,,JP,JPN,392,142,[],Asia,East Asia,JPN,10.0,,225.0,49050.0,64M/32Q/16D,Jelena Jankovic,6.0,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/srb.svg,Round of 16,W,"7-5, 6-2",https://www.wtatennis.com/players/100153/jelena-jankovic,False,False,False,False,False,False,False,2,True,20,13,7,RS,SRB,688,150,Europe,Southeastern Europe,SRB,"7,5,None|6,2,None"
3,TORAY PAN PACIFIC OPEN,,https://www.wtatennis.com/tournaments/1056/tokyo/2013,Premier 5,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/1000k-tag.svg,2013-09-22,2013-09-28,2013,9,Tokyo,USA,,JP,JPN,392,142,"['America', 'USA', 'US']",Asia,East Asia,JPN,13.0,,225.0,49050.0,64M/32Q/16D,Sloane Stephens,9.0,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/usa.svg,Round of 32,W,"5-7, 7-6 (7), 6-3",https://www.wtatennis.com/players/315683/sloane-stephens,False,False,False,False,True,False,True,3,False,34,18,16,US,USA,840,019,America,Northern America,USA,"5,7,None|7,6,7|6,3,None"
4,TORAY PAN PACIFIC OPEN,,https://www.wtatennis.com/tournaments/1056/tokyo/2013,Premier 5,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/1000k-tag.svg,2013-09-22,2013-09-28,2013,9,Tokyo,PUR,,JP,JPN,392,142,[],Asia,East Asia,JPN,44.0,,225.0,49050.0,64M/32Q/16D,Monica Puig,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/pur.svg,Round of 64,W,"6-0, 6-4",https://www.wtatennis.com/players/317755/monica-puig,False,False,False,False,False,False,False,2,True,16,12,4,PR,PRI,630,019,America,Caribbean,PUR,"6,0,None|6,4,None"
1,Challenge Bell,,https://www.wtatennis.com/tournaments/656/quebec-city/2013,International,Carpet,https://www.wtatennis.com/resources/v7.42.0/i/elements/250k-tag.svg,2013-09-09,2013-09-15,2013,9,Quebec City,CZE,,CA,CAN,124,019,[],America,Northern America,CAN,48.0,,130.0,10425.0,32M/32Q/16D,Lucie Safarova,3.0,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/cze.svg,Semifinals,L,"6-3, 3-6, 2-6",https://www.wtatennis.com/players/310553/lucie-safarova,False,False,False,False,False,False,False,3,True,26,11,15,CZ,CZE,203,150,Europe,Central Europe,CZE,"6,3,None|3,6,None|2,6,None"
2,Challenge Bell,,https://www.wtatennis.com/tournaments/656/quebec-city/2013,International,Carpet,https://www.wtatennis.com/resources/v7.42.0/i/elements/250k-tag.svg,2013-09-09,2013-09-15,2013,9,Quebec City,FRA,,CA,CAN,124,019,[],America,Northern America,CAN,40.0,,130.0,10425.0,32M/32Q/16D,Kristina Mladenovic,2.0,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/fra.svg,Quarterfinals,W,"6-3, 6-2",https://www.wtatennis.com/players/315616/kristina-mladenovic,False,False,False,False,False,False,False,2,True,17,12,5,FR,FRA,250,150,Europe,Western Europe,FRA,"6,3,None|6,2,None"
3,Challenge Bell,,https://www.wtatennis.com/tournaments/656/quebec-city/2013,International,Carpet,https://www.wtatennis.com/resources/v7.42.0/i/elements/250k-tag.svg,2013-09-09,2013-09-15,2013,9,Quebec City,BUL,,CA,CAN,124,019,[],America,Northern America,CAN,150.0,,130.0,10425.0,32M/32Q/16D,Sesil Karatantcheva,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/bul.svg,Round of 16,W,"7-6 (2), 6-4",https://www.wtatennis.com/players/311810/sesil-karatantcheva,False,False,False,True,False,False,True,2,True,23,13,10,BG,BGR,100,150,Europe,Southeastern Europe,BUL,"7,6,2|6,4,None"
4,Challenge Bell,,https://www.wtatennis.com/tournaments/656/quebec-city/2013,International,Carpet,https://www.wtatennis.com/resources/v7.42.0/i/elements/250k-tag.svg,2013-09-09,2013-09-15,2013,9,Quebec City,SWE,,CA,CAN,124,019,[],America,Northern America,CAN,103.0,,130.0,10425.0,32M/32Q/16D,Sofia Arvidsson,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/swe.svg,Round of 32,W,"6-1, 2-6, 7-6 (0)",https://www.wtatennis.com/players/10334/sofia-arvidsson,False,False,False,False,False,True,True,3,True,28,15,13,SE,SWE,752,150,Europe,Northern Europe,SWE,"6,1,None|2,6,None|7,6,0"
1,US OPEN,,https://www.wtatennis.com/tournaments/905/us-open/2013,Grand Slam,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/gs-tag.svg,2013-08-26,2013-09-08,2013,8,Flushing Meadows,GER,NY,,,,,[],,,United States of America,9.0,,100.0,52097.0,128M/128Q/64D,Angelique Kerber,8.0,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/ger.svg,Round of 64,L,"4-6, 6-2, 3-6",https://www.wtatennis.com/players/311470/angelique-kerber,False,False,False,False,False,False,False,3,False,27,13,14,DE,DEU,276,150,Europe,Central Europe,GER,"4,6,None|6,2,None|3,6,None"
2,US OPEN,,https://www.wtatennis.com/tournaments/905/us-open/2013,Grand Slam,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/gs-tag.svg,2013-08-26,2013-09-08,2013,8,Flushing Meadows,CZE,NY,,,,,[],,,United States of America,72.0,,100.0,52097.0,128M/128Q/64D,Karolina Pliskova,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/cze.svg,Round of 128,W,"4-6, 6-4, 7-5",https://www.wtatennis.com/players/313974/karolina-pliskova,False,False,False,False,False,False,False,3,False,32,17,15,CZ,CZE,203,150,Europe,Central Europe,CZE,"4,6,None|6,4,None|7,5,None"
1,Western & Southern Open,,https://www.wtatennis.com/tournaments/1017/cincinnati/2013,Premier 5,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/1000k-tag.svg,2013-08-12,2013-08-18,2013,8,Cincinnati,USA,OH,,,,,"['America', 'USA', 'US']",,,United States of America,1.0,Q,100.0,12200.0,64M/64Q/32D,Serena Williams,1.0,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/usa.svg,Round of 32,L,"6-4, 2-6, 2-6",https://www.wtatennis.com/players/230234/serena-williams,False,False,False,False,False,False,False,3,True,26,10,16,US,USA,840,019,America,Northern America,USA,"6,4,None|2,6,None|2,6,None"
2,Western & Southern Open,,https://www.wtatennis.com/tournaments/1017/cincinnati/2013,Premier 5,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/1000k-tag.svg,2013-08-12,2013-08-18,2013,8,Cincinnati,PUR,OH,,,,,[],,,United States of America,53.0,Q,100.0,12200.0,64M/64Q/32D,Monica Puig,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/pur.svg,Round of 64,W,"6-3, 6-4",https://www.wtatennis.com/players/317755/monica-puig,False,False,False,False,False,False,False,2,True,19,12,7,PR,PRI,630,019,America,Caribbean,PUR,"6,3,None|6,4,None"
3,Western & Southern Open,,https://www.wtatennis.com/tournaments/1017/cincinnati/2013,Premier 5,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/1000k-tag.svg,2013-08-12,2013-08-18,2013,8,Cincinnati,SRB,OH,,,,,[],,,United States of America,94.0,Q,100.0,12200.0,64M/64Q/32D,Vesna Dolonc,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/srb.svg,Qualifying R2 Qual. R2,W,"6-3, 6-1",https://www.wtatennis.com/players/313653/vesna-dolonc,False,False,False,False,False,False,False,2,True,16,12,4,RS,SRB,688,150,Europe,Southeastern Europe,SRB,"6,3,None|6,1,None"
4,Western & Southern Open,,https://www.wtatennis.com/tournaments/1017/cincinnati/2013,Premier 5,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/1000k-tag.svg,2013-08-12,2013-08-18,2013,8,Cincinnati,ESP,OH,,,,,['Kingdom of Spain'],,,United States of America,89.0,Q,100.0,12200.0,64M/64Q/32D,Anabel Medina Garrigues,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/esp.svg,Qualifying R1 Qual. R1,W,"6-0, 6-3",https://www.wtatennis.com/players/130611/anabel-medina-garrigues,False,False,False,False,False,False,False,2,True,15,12,3,ES,ESP,724,150,Europe,Southern Europe,ESP,"6,0,None|6,3,None"
1,Rogers Cup presented by National Bank,,https://www.wtatennis.com/tournaments/806/montreal/2013,Premier 5,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/1000k-tag.svg,2013-08-05,2013-08-11,2013,8,Toronto,CZE,,CA,CAN,124,019,[],America,Northern America,CAN,7.0,W,70.0,12200.0,64M/64Q/32D,Petra Kvitova,6.0,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/cze.svg,Round of 32,L,"3-6, 2-6",https://www.wtatennis.com/players/314206/petra-kvitova,False,False,False,False,False,False,False,2,False,17,5,12,CZ,CZE,203,150,Europe,Central Europe,CZE,"3,6,None|2,6,None"
2,Rogers Cup presented by National Bank,,https://www.wtatennis.com/tournaments/806/montreal/2013,Premier 5,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/1000k-tag.svg,2013-08-05,2013-08-11,2013,8,Toronto,RUS,,CA,CAN,124,019,[],America,Northern America,CAN,599.0,W,70.0,12200.0,64M/64Q/32D,Alisa Kleybanova,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/rus.svg,Round of 64,W,"6-3, 6-1",https://www.wtatennis.com/players/311777/alisa-kleybanova,False,False,False,False,False,False,False,2,True,16,12,4,RU,RUS,643,150,Europe,Eastern Europe,RUS,"6,3,None|6,1,None"
1,Citi Open,,https://www.wtatennis.com/tournaments/1045/washington-dc/2013,International,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/250k-tag.svg,2013-07-29,2013-08-04,2013,7,Washington Dc,RUS,MD,,,,,[],,,United States of America,27.0,,1.0,2075.0,32M/16Q/16D,Ekaterina Makarova,3.0,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/rus.svg,Round of 32,L,"4-6, 2-6",https://www.wtatennis.com/players/311604/ekaterina-makarova,False,False,False,False,False,False,False,2,False,18,6,12,RU,RUS,643,150,Europe,Eastern Europe,RUS,"4,6,None|2,6,None"
